682.0,1.0,0.5,0.0,4.0,0.0,19.0,1.0,121.0,4.0,11.0,902.0,1064.0,2337.0,11.0,1.0,18.0,0.0,1.0,1.0,3.4266862170087977,1.0
772.0,0.0,1.1,1.0,12.0,0.0,39.0,0.8,81.0,7.0,14.0,1314.0,1854.0,2819.0,17.0,15.0,3.0,1.0,1.0,0.0,3.651554404145078,3.0
1709.0,1.0,2.1,0.0,1.0,0.0,13.0,1.0,156.0,2.0,2.0,974.0,1385.0,3283.0,17.0,1.0,15.0,1.0,0.0,0.0,1.9210064365125805,3.0
1949.0,0.0,2.6,1.0,4.0,0.0,47.0,0.3,199.0,4.0,7.0,407.0,822.0,1433.0,11.0,5.0,20.0,0.0,0.0,1.0,0.7352488455618266,1.0
1602.0,1.0,2.8,1.0,4.0,1.0,38.0,0.7,114.0,3.0,20.0,466.0,788.0,1037.0,8.0,7.0,20.0,1.0,0.0,0.0,0.6473158551810237,0.0
503.0,0.0,1.2,1.0,5.0,1.0,8.0,0.4,111.0,3.0,13.0,201.0,1245.0,2583.0,11.0,0.0,12.0,1.0,0.0,0.0,5.135188866799205,1.0
961.0,1.0,1.4,1.0,0.0,1.0,57.0,0.6,114.0,8.0,3.0,291.0,1434.0,2782.0,18.0,9.0,7.0,1.0,1.0,1.0,2.894901144640999,2.0
519.0,1.0,1.6,1.0,7.0,1.0,51.0,0.3,132.0,4.0,19.0,550.0,645.0,3763.0,16.0,1.0,4.0,1.0,0.0,1.0,7.250481695568401,3.0
956.0,0.0,0.5,0.0,1.0,1.0,41.0,1.0,143.0,7.0,6.0,511.0,1075.0,3286.0,17.0,8.0,12.0,1.0,1.0,0.0,3.437238493723849,3.0
1453.0,0.0,1.6,1.0,12.0,1.0,52.0,0.3,96.0,2.0,18.0,187.0,1311.0,2373.0,10.0,1.0,10.0,1.0,1.0,1.0,1.6331727460426704,2.0
851.0,0.0,0.5,0.0,3.0,0.0,21.0,0.4,200.0,5.0,7.0,1171.0,1263.0,478.0,12.0,7.0,10.0,1.0,0.0,1.0,0.5616921269095182,0.0
1579.0,1.0,0.5,1.0,0.0,0.0,5.0,0.2,88.0,7.0,9.0,1358.0,1739.0,3532.0,17.0,11.0,12.0,0.0,0.0,1.0,2.2368587713742873,3.0
1568.0,1.0,0.5,0.0,16.0,0.0,33.0,1.0,150.0,8.0,20.0,413.0,654.0,508.0,5.0,1.0,6.0,1.0,1.0,1.0,0.3239795918367347,0.0
1319.0,1.0,0.9,0.0,3.0,1.0,41.0,0.9,107.0,1.0,18.0,85.0,1152.0,2227.0,18.0,5.0,3.0,1.0,1.0,1.0,1.6884003032600454,1.0
1310.0,1.0,2.2,1.0,0.0,1.0,51.0,0.6,100.0,4.0,0.0,178.0,1919.0,3845.0,7.0,0.0,12.0,1.0,1.0,0.0,2.935114503816794,3.0
644.0,1.0,2.7,0.0,0.0,0.0,22.0,0.7,157.0,8.0,3.0,311.0,881.0,1262.0,12.0,1.0,15.0,1.0,0.0,0.0,1.9596273291925466,0.0
725.0,0.0,1.3,1.0,16.0,0.0,60.0,0.4,160.0,8.0,17.0,1134.0,1249.0,1326.0,10.0,4.0,15.0,1.0,0.0,0.0,1.8289655172413792,1.0
589.0,1.0,2.3,1.0,1.0,0.0,61.0,0.6,160.0,4.0,10.0,429.0,815.0,2113.0,13.0,7.0,2.0,1.0,0.0,1.0,3.5874363327674024,1.0
1725.0,1.0,1.6,1.0,6.0,1.0,6.0,0.5,119.0,2.0,18.0,609.0,1307.0,3429.0,6.0,5.0,4.0,1.0,1.0,0.0,1.9878260869565216,3.0
790.0,0.0,2.0,1.0,16.0,1.0,11.0,0.3,87.0,6.0,17.0,347.0,730.0,3169.0,6.0,1.0,2.0,1.0,0.0,1.0,4.011392405063291,2.0
560.0,0.0,0.5,1.0,15.0,0.0,50.0,0.3,159.0,2.0,20.0,1448.0,1613.0,2150.0,18.0,12.0,11.0,1.0,1.0,0.0,3.8392857142857144,2.0
1347.0,0.0,2.9,0.0,5.0,0.0,44.0,0.6,132.0,1.0,14.0,434.0,967.0,2484.0,18.0,2.0,11.0,1.0,0.0,1.0,1.8440979955456571,2.0
1646.0,1.0,2.3,0.0,8.0,1.0,41.0,0.2,185.0,2.0,10.0,1725.0,1932.0,3339.0,18.0,10.0,19.0,1.0,1.0,0.0,2.0285540704738763,3.0
1253.0,1.0,0.5,1.0,5.0,1.0,5.0,0.2,152.0,2.0,19.0,685.0,714.0,1878.0,15.0,0.0,4.0,1.0,1.0,0.0,1.498802873104549,1.0
1656.0,0.0,1.0,0.0,5.0,1.0,34.0,0.1,166.0,3.0,7.0,880.0,1456.0,1629.0,15.0,12.0,14.0,1.0,1.0,0.0,0.9836956521739131,1.0
1195.0,1.0,2.8,0.0,1.0,1.0,20.0,0.8,110.0,2.0,14.0,1580.0,1652.0,504.0,9.0,3.0,12.0,1.0,1.0,0.0,0.4217573221757322,0.0
1514.0,0.0,2.9,0.0,0.0,0.0,27.0,0.2,118.0,3.0,1.0,186.0,1810.0,1152.0,8.0,3.0,20.0,0.0,1.0,1.0,0.760898282694848,1.0
1723.0,1.0,1.1,1.0,1.0,0.0,42.0,1.0,164.0,8.0,14.0,202.0,1791.0,3587.0,10.0,5.0,3.0,1.0,0.0,0.0,2.081834010446895,3.0
1054.0,1.0,1.8,1.0,3.0,1.0,40.0,0.8,196.0,7.0,10.0,27.0,774.0,2296.0,16.0,12.0,12.0,1.0,0.0,1.0,2.178368121442125,1.0
578.0,1.0,2.6,1.0,2.0,1.0,57.0,0.2,162.0,8.0,8.0,1025.0,1433.0,1270.0,15.0,3.0,5.0,1.0,0.0,1.0,2.1972318339100347,0.0
596.0,0.0,2.1,1.0,9.0,0.0,64.0,0.8,111.0,8.0,15.0,885.0,1854.0,3238.0,16.0,13.0,10.0,0.0,0.0,0.0,5.432885906040268,3.0
1547.0,1.0,3.0,1.0,2.0,1.0,14.0,0.7,198.0,3.0,19.0,1042.0,1832.0,2059.0,5.0,0.0,15.0,1.0,0.0,1.0,1.3309631544925662,2.0
1760.0,0.0,1.4,1.0,5.0,0.0,63.0,0.8,127.0,8.0,19.0,1382.0,1383.0,2053.0,19.0,12.0,16.0,0.0,1.0,0.0,1.1664772727272728,2.0
1654.0,1.0,1.5,1.0,0.0,1.0,43.0,0.3,109.0,2.0,0.0,546.0,629.0,3112.0,12.0,5.0,10.0,1.0,1.0,0.0,1.8814993954050785,3.0
1457.0,0.0,1.9,1.0,1.0,1.0,16.0,0.3,102.0,3.0,10.0,1013.0,1287.0,1440.0,17.0,8.0,12.0,1.0,0.0,1.0,0.9883321894303363,1.0
1073.0,1.0,0.5,1.0,0.0,0.0,51.0,0.5,145.0,7.0,0.0,690.0,804.0,2908.0,6.0,0.0,18.0,0.0,1.0,0.0,2.7101584342963654,2.0
1936.0,0.0,2.1,1.0,10.0,1.0,46.0,0.6,104.0,3.0,20.0,667.0,1036.0,2552.0,14.0,7.0,13.0,1.0,0.0,0.0,1.3181818181818181,2.0
823.0,1.0,2.7,1.0,13.0,0.0,60.0,0.5,148.0,8.0,19.0,822.0,1449.0,905.0,14.0,11.0,17.0,1.0,1.0,1.0,1.0996354799513974,0.0
987.0,0.0,1.3,1.0,0.0,1.0,61.0,0.4,107.0,3.0,9.0,581.0,820.0,3963.0,9.0,4.0,20.0,1.0,0.0,1.0,4.015197568389058,3.0
1757.0,0.0,0.5,0.0,8.0,0.0,49.0,0.5,180.0,6.0,14.0,265.0,713.0,2056.0,7.0,5.0,4.0,0.0,0.0,0.0,1.170176437108708,1.0
1063.0,0.0,1.4,1.0,2.0,1.0,48.0,1.0,128.0,5.0,4.0,127.0,683.0,2910.0,15.0,13.0,9.0,1.0,1.0,1.0,2.737535277516463,2.0
1484.0,0.0,3.0,0.0,3.0,0.0,12.0,0.6,134.0,3.0,5.0,916.0,969.0,1457.0,14.0,4.0,20.0,1.0,1.0,0.0,0.9818059299191375,1.0
799.0,1.0,2.3,0.0,1.0,1.0,63.0,0.8,144.0,8.0,6.0,361.0,975.0,431.0,15.0,6.0,6.0,1.0,1.0,1.0,0.5394242803504381,0.0
1156.0,1.0,1.2,1.0,0.0,1.0,50.0,0.8,159.0,2.0,0.0,322.0,547.0,470.0,7.0,0.0,15.0,1.0,1.0,0.0,0.40657439446366783,0.0
1720.0,0.0,2.0,0.0,15.0,1.0,55.0,0.5,168.0,2.0,18.0,753.0,1353.0,2148.0,14.0,2.0,5.0,1.0,1.0,1.0,1.2488372093023257,2.0
702.0,0.0,2.6,1.0,2.0,1.0,9.0,0.7,141.0,3.0,3.0,504.0,1570.0,2955.0,10.0,4.0,19.0,1.0,0.0,0.0,4.2094017094017095,2.0
616.0,0.0,1.9,1.0,13.0,1.0,44.0,0.8,81.0,3.0,17.0,651.0,1618.0,3366.0,18.0,8.0,13.0,1.0,1.0,0.0,5.464285714285714,3.0
1358.0,1.0,0.5,0.0,11.0,1.0,36.0,0.3,155.0,4.0,14.0,1565.0,1858.0,3068.0,9.0,4.0,4.0,1.0,1.0,0.0,2.25920471281296,3.0
1866.0,0.0,1.4,0.0,0.0,0.0,30.0,0.5,182.0,3.0,0.0,108.0,1781.0,3834.0,16.0,11.0,8.0,0.0,0.0,0.0,2.054662379421222,3.0
1242.0,0.0,1.1,1.0,0.0,0.0,10.0,0.6,165.0,2.0,1.0,459.0,1225.0,1050.0,11.0,1.0,4.0,1.0,0.0,1.0,0.8454106280193237,0.0
1166.0,0.0,1.5,1.0,0.0,1.0,43.0,0.8,80.0,4.0,1.0,205.0,603.0,3993.0,7.0,1.0,7.0,1.0,1.0,0.0,3.4245283018867925,3.0
1448.0,1.0,0.5,1.0,6.0,1.0,45.0,0.8,138.0,7.0,11.0,570.0,1724.0,3378.0,13.0,11.0,2.0,1.0,1.0,1.0,2.3328729281767955,3.0
1407.0,1.0,2.4,0.0,1.0,1.0,22.0,0.7,104.0,4.0,4.0,1172.0,1217.0,2192.0,9.0,7.0,13.0,1.0,0.0,1.0,1.5579246624022745,2.0
605.0,0.0,1.0,0.0,8.0,1.0,9.0,0.1,142.0,3.0,16.0,160.0,1026.0,392.0,15.0,6.0,4.0,1.0,0.0,0.0,0.6479338842975206,0.0
1038.0,0.0,1.2,0.0,3.0,0.0,43.0,0.7,141.0,1.0,5.0,4.0,638.0,3709.0,11.0,0.0,12.0,1.0,1.0,1.0,3.573217726396917,3.0
797.0,1.0,2.9,1.0,4.0,0.0,38.0,0.5,90.0,4.0,6.0,763.0,1413.0,590.0,9.0,2.0,6.0,0.0,1.0,0.0,0.740276035131744,0.0
819.0,0.0,0.6,1.0,8.0,1.0,42.0,0.9,188.0,6.0,20.0,339.0,1242.0,1814.0,5.0,4.0,13.0,1.0,0.0,1.0,2.214896214896215,1.0
1114.0,0.0,2.8,0.0,4.0,1.0,9.0,0.4,197.0,3.0,15.0,1040.0,1071.0,907.0,10.0,7.0,17.0,1.0,1.0,0.0,0.8141831238779175,0.0
1234.0,1.0,1.6,1.0,1.0,0.0,33.0,0.6,172.0,1.0,3.0,166.0,778.0,1449.0,11.0,7.0,6.0,0.0,0.0,1.0,1.174230145867099,0.0
1199.0,1.0,2.5,1.0,15.0,1.0,16.0,0.2,116.0,4.0,20.0,1168.0,1552.0,3448.0,17.0,13.0,10.0,1.0,0.0,1.0,2.875729774812344,3.0
1103.0,0.0,1.0,1.0,6.0,0.0,29.0,0.7,111.0,6.0,8.0,990.0,1486.0,1837.0,8.0,7.0,16.0,0.0,1.0,1.0,1.6654578422484134,1.0
1589.0,1.0,0.6,1.0,0.0,1.0,58.0,0.9,85.0,7.0,7.0,319.0,1206.0,3464.0,19.0,10.0,6.0,1.0,1.0,1.0,2.1799874134675896,3.0
999.0,0.0,2.9,1.0,11.0,1.0,64.0,0.2,199.0,4.0,19.0,1397.0,1616.0,2593.0,14.0,11.0,16.0,1.0,1.0,0.0,2.5955955955955954,2.0
1510.0,1.0,0.9,1.0,2.0,0.0,45.0,0.9,180.0,5.0,3.0,708.0,1752.0,3484.0,9.0,6.0,11.0,0.0,1.0,1.0,2.3072847682119204,3.0
1008.0,0.0,0.8,0.0,11.0,0.0,61.0,1.0,114.0,3.0,15.0,1077.0,1122.0,2009.0,10.0,3.0,11.0,1.0,0.0,0.0,1.9930555555555556,1.0
1127.0,1.0,2.9,1.0,5.0,1.0,57.0,0.8,163.0,1.0,13.0,928.0,1049.0,2048.0,11.0,5.0,17.0,1.0,1.0,1.0,1.8172138420585626,1.0
1412.0,1.0,2.4,0.0,5.0,0.0,25.0,0.8,96.0,8.0,17.0,516.0,1894.0,837.0,15.0,9.0,4.0,0.0,0.0,1.0,0.5927762039660056,1.0
1496.0,1.0,2.0,1.0,4.0,0.0,42.0,0.5,182.0,5.0,5.0,96.0,741.0,854.0,16.0,0.0,7.0,0.0,1.0,1.0,0.570855614973262,0.0
1083.0,1.0,2.9,1.0,1.0,1.0,64.0,0.8,178.0,3.0,11.0,1025.0,1118.0,3210.0,13.0,3.0,4.0,1.0,0.0,0.0,2.96398891966759,3.0
668.0,0.0,0.5,1.0,0.0,0.0,3.0,0.1,155.0,5.0,13.0,666.0,1203.0,2746.0,9.0,5.0,8.0,1.0,1.0,1.0,4.110778443113772,2.0
1309.0,0.0,1.1,1.0,0.0,0.0,33.0,0.5,100.0,4.0,14.0,557.0,1402.0,2334.0,10.0,1.0,11.0,1.0,0.0,1.0,1.783040488922842,2.0
1724.0,0.0,2.0,1.0,2.0,1.0,57.0,0.5,177.0,3.0,5.0,1605.0,1924.0,2822.0,19.0,3.0,16.0,1.0,1.0,0.0,1.636890951276102,3.0
1977.0,1.0,2.0,1.0,7.0,1.0,54.0,1.0,171.0,7.0,18.0,1226.0,1242.0,1971.0,18.0,7.0,14.0,1.0,1.0,0.0,0.9969650986342944,2.0
885.0,0.0,2.3,1.0,0.0,1.0,15.0,0.4,103.0,7.0,0.0,769.0,802.0,1410.0,16.0,10.0,5.0,1.0,1.0,1.0,1.5932203389830508,0.0
879.0,1.0,2.5,0.0,11.0,1.0,14.0,0.7,83.0,6.0,15.0,403.0,1105.0,349.0,16.0,10.0,2.0,1.0,0.0,1.0,0.3970420932878271,0.0
1322.0,0.0,1.7,1.0,6.0,0.0,7.0,0.8,140.0,3.0,9.0,177.0,1990.0,1418.0,19.0,17.0,12.0,0.0,1.0,0.0,1.0726172465960666,1.0
1137.0,1.0,1.0,0.0,18.0,0.0,7.0,1.0,196.0,3.0,19.0,942.0,1179.0,3616.0,13.0,5.0,12.0,1.0,1.0,1.0,3.1802990325417766,3.0
1355.0,0.0,2.3,0.0,10.0,1.0,23.0,0.2,132.0,5.0,16.0,651.0,891.0,880.0,19.0,4.0,8.0,1.0,1.0,0.0,0.6494464944649446,0.0
1665.0,1.0,0.5,0.0,3.0,1.0,60.0,0.2,194.0,6.0,18.0,1572.0,1684.0,1601.0,18.0,17.0,14.0,1.0,0.0,0.0,0.9615615615615616,2.0
657.0,0.0,2.5,0.0,0.0,0.0,37.0,0.7,141.0,2.0,1.0,476.0,961.0,1412.0,14.0,3.0,18.0,0.0,1.0,0.0,2.1491628614916287,0.0
593.0,0.0,0.5,0.0,6.0,0.0,31.0,0.4,156.0,7.0,7.0,1233.0,1317.0,1692.0,6.0,2.0,7.0,1.0,0.0,0.0,2.8532883642495785,1.0
1883.0,1.0,0.5,0.0,3.0,1.0,10.0,0.3,146.0,6.0,13.0,836.0,1739.0,2600.0,16.0,8.0,20.0,1.0,0.0,0.0,1.3807753584705258,3.0
1732.0,1.0,1.1,0.0,4.0,1.0,12.0,0.8,119.0,8.0,9.0,824.0,881.0,1308.0,16.0,7.0,11.0,1.0,0.0,1.0,0.7551963048498845,1.0
543.0,0.0,0.5,0.0,0.0,0.0,57.0,0.7,192.0,5.0,4.0,391.0,984.0,2413.0,17.0,14.0,15.0,1.0,0.0,0.0,4.443830570902394,1.0
1939.0,1.0,2.8,1.0,0.0,1.0,55.0,0.6,199.0,4.0,10.0,320.0,520.0,1047.0,14.0,10.0,18.0,1.0,1.0,0.0,0.5399690562145436,0.0
553.0,0.0,2.4,1.0,1.0,1.0,8.0,0.5,121.0,7.0,3.0,325.0,902.0,1204.0,11.0,4.0,8.0,1.0,1.0,1.0,2.1772151898734178,0.0
832.0,0.0,0.7,1.0,2.0,1.0,39.0,0.7,103.0,4.0,3.0,125.0,1504.0,1799.0,5.0,2.0,11.0,1.0,0.0,1.0,2.1622596153846154,1.0
1661.0,0.0,1.9,1.0,5.0,0.0,23.0,1.0,172.0,5.0,10.0,846.0,1634.0,2676.0,12.0,6.0,11.0,0.0,1.0,1.0,1.6110776640577964,3.0
1657.0,1.0,2.4,0.0,3.0,0.0,42.0,0.1,198.0,5.0,16.0,1770.0,1796.0,2597.0,18.0,1.0,14.0,1.0,0.0,0.0,1.567290283645142,3.0
1135.0,1.0,2.0,1.0,0.0,0.0,46.0,0.3,83.0,1.0,4.0,293.0,1846.0,3029.0,19.0,17.0,9.0,1.0,1.0,1.0,2.6687224669603524,3.0
1775.0,1.0,1.5,0.0,3.0,0.0,41.0,0.1,163.0,1.0,7.0,1633.0,1869.0,2343.0,19.0,13.0,14.0,1.0,1.0,1.0,1.32,3.0
783.0,0.0,1.8,1.0,0.0,1.0,43.0,1.0,106.0,3.0,4.0,1198.0,1471.0,2016.0,16.0,4.0,18.0,1.0,1.0,0.0,2.574712643678161,1.0
617.0,1.0,2.3,0.0,0.0,0.0,32.0,0.5,199.0,7.0,20.0,768.0,874.0,2213.0,18.0,13.0,7.0,0.0,0.0,0.0,3.586709886547812,1.0
867.0,0.0,1.4,1.0,0.0,1.0,4.0,0.7,135.0,6.0,1.0,70.0,1974.0,790.0,13.0,6.0,3.0,1.0,1.0,0.0,0.9111880046136102,0.0
1310.0,1.0,1.1,1.0,13.0,0.0,7.0,1.0,194.0,5.0,14.0,117.0,513.0,3182.0,8.0,4.0,5.0,1.0,1.0,0.0,2.429007633587786,2.0
1804.0,0.0,0.5,0.0,9.0,1.0,22.0,0.6,153.0,7.0,19.0,1158.0,1244.0,3472.0,9.0,1.0,20.0,1.0,0.0,1.0,1.9246119733924612,3.0
1900.0,1.0,2.3,0.0,1.0,1.0,18.0,0.2,89.0,7.0,9.0,1055.0,1661.0,2871.0,12.0,1.0,13.0,1.0,1.0,1.0,1.5110526315789474,3.0
909.0,1.0,1.4,0.0,0.0,0.0,53.0,0.3,82.0,8.0,0.0,635.0,973.0,3187.0,12.0,9.0,4.0,1.0,0.0,0.0,3.5060506050605063,2.0
1084.0,1.0,2.6,0.0,3.0,1.0,40.0,0.9,107.0,3.0,11.0,322.0,771.0,1945.0,15.0,4.0,10.0,1.0,1.0,0.0,1.794280442804428,1.0
1308.0,0.0,1.3,1.0,8.0,0.0,46.0,0.9,199.0,1.0,12.0,275.0,989.0,488.0,5.0,3.0,9.0,0.0,1.0,0.0,0.3730886850152905,0.0
1778.0,0.0,0.5,0.0,0.0,0.0,15.0,0.5,102.0,3.0,0.0,1445.0,1954.0,1214.0,5.0,0.0,14.0,1.0,0.0,0.0,0.6827896512935883,1.0
1701.0,1.0,1.6,1.0,3.0,0.0,10.0,0.3,194.0,8.0,7.0,550.0,1338.0,2598.0,12.0,9.0,6.0,0.0,1.0,0.0,1.527336860670194,2.0
772.0,1.0,2.4,1.0,1.0,1.0,10.0,0.5,80.0,4.0,2.0,1242.0,1712.0,3242.0,18.0,11.0,4.0,1.0,1.0,0.0,4.199481865284974,3.0
825.0,1.0,0.5,1.0,7.0,0.0,52.0,0.9,130.0,3.0,10.0,597.0,863.0,3534.0,10.0,4.0,6.0,0.0,1.0,0.0,4.283636363636363,3.0
1379.0,0.0,1.1,0.0,5.0,1.0,36.0,0.8,200.0,2.0,7.0,538.0,1376.0,3426.0,5.0,4.0,17.0,1.0,1.0,1.0,2.484408992023205,3.0
1166.0,0.0,2.0,0.0,3.0,1.0,25.0,0.8,198.0,5.0,4.0,59.0,1203.0,2488.0,13.0,5.0,15.0,1.0,0.0,0.0,2.1337907375643224,2.0
1659.0,0.0,2.8,0.0,5.0,0.0,16.0,0.6,89.0,1.0,20.0,819.0,902.0,3255.0,19.0,14.0,9.0,0.0,0.0,1.0,1.9620253164556962,3.0
826.0,1.0,2.4,1.0,0.0,1.0,58.0,0.3,88.0,4.0,1.0,179.0,786.0,2863.0,9.0,3.0,18.0,1.0,0.0,1.0,3.4661016949152543,2.0
1564.0,0.0,2.3,0.0,4.0,1.0,25.0,0.5,189.0,6.0,17.0,1259.0,1965.0,1496.0,6.0,4.0,7.0,1.0,1.0,1.0,0.9565217391304348,1.0
1957.0,0.0,0.9,1.0,11.0,0.0,31.0,0.6,181.0,3.0,16.0,396.0,1732.0,3801.0,12.0,0.0,7.0,1.0,0.0,1.0,1.9422585590189065,3.0
1571.0,0.0,1.4,0.0,0.0,1.0,19.0,0.1,100.0,6.0,1.0,713.0,1398.0,666.0,12.0,10.0,13.0,1.0,1.0,0.0,0.42393380012730747,0.0
1414.0,0.0,2.0,1.0,2.0,0.0,54.0,0.8,99.0,7.0,3.0,262.0,829.0,3799.0,17.0,7.0,7.0,1.0,0.0,1.0,2.6867043847241865,3.0
1790.0,0.0,2.5,1.0,9.0,0.0,2.0,0.1,184.0,1.0,14.0,622.0,792.0,1366.0,7.0,0.0,20.0,1.0,1.0,1.0,0.7631284916201118,1.0
645.0,0.0,0.5,0.0,1.0,0.0,41.0,1.0,197.0,7.0,10.0,327.0,580.0,2962.0,12.0,9.0,4.0,1.0,1.0,1.0,4.5922480620155035,2.0
668.0,0.0,2.9,1.0,7.0,0.0,30.0,0.2,195.0,8.0,12.0,522.0,1056.0,2399.0,10.0,5.0,7.0,1.0,1.0,1.0,3.591317365269461,1.0
1652.0,1.0,1.1,1.0,1.0,0.0,36.0,0.7,89.0,4.0,5.0,313.0,1264.0,2338.0,12.0,8.0,20.0,0.0,0.0,0.0,1.4152542372881356,2.0
1213.0,1.0,0.5,0.0,0.0,0.0,16.0,0.5,108.0,5.0,0.0,226.0,1248.0,2700.0,12.0,3.0,9.0,0.0,0.0,1.0,2.225886232481451,2.0
1272.0,1.0,2.5,1.0,0.0,0.0,22.0,0.9,133.0,6.0,8.0,605.0,669.0,2235.0,19.0,4.0,4.0,1.0,0.0,0.0,1.7570754716981132,1.0
866.0,0.0,0.5,1.0,5.0,1.0,46.0,0.5,179.0,8.0,7.0,692.0,1686.0,3825.0,12.0,11.0,2.0,1.0,1.0,1.0,4.416859122401847,3.0
536.0,0.0,2.4,1.0,12.0,1.0,3.0,0.3,182.0,7.0,14.0,1386.0,1539.0,284.0,12.0,9.0,4.0,1.0,1.0,0.0,0.5298507462686567,0.0
523.0,0.0,2.6,1.0,1.0,0.0,14.0,0.1,155.0,8.0,2.0,304.0,1042.0,1427.0,9.0,1.0,9.0,0.0,1.0,0.0,2.72848948374761,0.0
1753.0,0.0,0.5,1.0,0.0,1.0,31.0,0.1,134.0,1.0,18.0,1590.0,1926.0,1324.0,17.0,0.0,17.0,1.0,0.0,1.0,0.7552766685681689,2.0
1218.0,0.0,1.8,1.0,1.0,1.0,14.0,0.5,147.0,3.0,4.0,229.0,616.0,398.0,17.0,0.0,5.0,1.0,0.0,0.0,0.32676518883415434,0.0
1537.0,1.0,2.5,0.0,4.0,1.0,43.0,0.3,137.0,1.0,5.0,839.0,1131.0,3685.0,18.0,17.0,17.0,1.0,1.0,1.0,2.3975276512687054,3.0
786.0,0.0,2.2,1.0,0.0,0.0,33.0,0.5,141.0,7.0,6.0,507.0,1697.0,2390.0,12.0,11.0,5.0,1.0,0.0,1.0,3.040712468193384,2.0
1678.0,0.0,2.1,0.0,3.0,1.0,64.0,0.9,134.0,3.0,11.0,436.0,536.0,278.0,19.0,0.0,10.0,1.0,1.0,0.0,0.16567342073897498,0.0
1814.0,0.0,1.4,1.0,1.0,1.0,9.0,0.4,141.0,2.0,2.0,756.0,786.0,3556.0,18.0,12.0,16.0,1.0,0.0,0.0,1.960308710033076,3.0
1101.0,0.0,1.8,0.0,0.0,0.0,31.0,0.2,148.0,2.0,7.0,387.0,1269.0,2196.0,12.0,6.0,19.0,0.0,1.0,1.0,1.994550408719346,1.0
